2.3761167662810414,5.233638480092661,3.2384308481108044   #   
-0.5969499928158839,-0.4594096467313248,0.6577183915379861
5.591979266888907,3.6621521315601613,4.347949848078291   #   
0.843406653035394,0.1858000519796524,-0.5041265300497416
0.9305589466526171,0.8671461781128321,4.972732782129151   #   
-0.7818122377802781,0.3273889948390298,0.5306468419912472
0.8920501579867529,2.8176182297376027,5.89886073347269   #   
-0.06390490661575586,-0.06315678310830768,-0.9959555128909332
0.12304079287810887,3.5490613453936857,1.9305053567663732   #   
-0.17746162873194915,-0.5311829410498106,0.8284636705767353
6.110909889038935,1.8902014805675382,5.91534151769345   #   
0.109115700643763,-0.1194764103587635,0.9868227557372221
5.816431020830661,4.3166297497088655,3.4660599966982732   #   
-0.2251621659839219,-0.02717164725864676,0.9739423497285045
3.4711476471994986,4.925385831596743,5.8127447561885175   #   
-0.7042457793871845,-0.6774527002307671,0.21235753145433678
3.1988939557778817,1.5072481036141174,2.035057588288235   #   
-0.05578698169458129,-0.5843489340277277,-0.8095826924867323
0.405715304449931,5.753832712978134,5.606607814115946   #   
-0.28295324201546035,0.11319931049071963,-0.9524302488567685
0.9248389812973493,1.4171270028006382,2.6197371461504866   #   
0.3229228842686856,-0.9023211656685334,0.28554741252928967
5.43969602776222,1.2775012161407886,1.3549021220741406   #   
0.028703491298530674,-0.06026856480528696,0.9977694170917378
4.080055319268251,5.92589268349069,5.84770715702643   #   
0.6084455534826988,0.07186338981554717,-0.7903351577978492
4.0421894005319,0.5166906959444452,1.4741236133538083   #   
-0.9885008962401429,0.08707331269369731,0.12362935067766066
6.127492032181699,3.899367333180306,0.571973852347077   #   
-0.8740483566236729,-0.3416058379442055,0.345463343592188
0.22368490571477861,1.060644924182967,0.8842678038001817   #   
0.4982393274752003,-0.5571846558991792,-0.664306278600145
1.9089666242095182,5.499113510138777,5.560822045500081   #   
0.6029240281956361,-0.2843857470328027,-0.7453907452530806
1.729375330040895,5.32235037944752,4.5810931732338585   #   
